1.8033567554033388e-22,1.6628915805900366e-22,1.5232247525367235e-22,1.3743508761351943e-22,1.2194423364623638e-22,1.0719894804142458e-22,9.324148725357694e-23,8.024987813701639e-23,6.841996375218766e-23,5.756259338610025e-23,4.897379895486784e-23,4.235953800410934e-23,3.6415519417698564e-23,3.125645453117647e-23,2.6756915344464066e-23,2.2870841016599846e-23,1.9531591993052966e-23,1.667293634504668e-23,1.4201381450810118e-23,1.2119386696511848e-23,8.303450631968522e-24,4.4274286022582616e-24,2.391886066552146e-24,1.5492104167359694e-25
2.52931812801672e-22,2.4760110159430994e-22,2.4214972969949666e-22,2.3346299432138526e-22,2.210455339463258e-22,2.0738019091570355e-22,1.9202961768077955e-22,1.7521254488389778e-22,1.5749032414256586e-22,1.3857644095299237e-22,1.2325815083982987e-22,1.1129090288629677e-22,9.889007743670104e-23,8.709855323616497e-23,7.60354911540348e-23,6.59495184424561e-23,5.692659270271213e-23,4.8968998461453897e-23,4.193429081657903e-23,3.593372632767305e-23,2.4776935885056726e-23,1.325846399033007e-23,7.19088232594839e-24,4.788467067650544e-25
3.0420913978233074e-22,3.095497920702098e-22,3.1844033594232197e-22,3.266957790412544e-22,3.331255778725502e-22,3.4201641799688328e-22,3.5244354940627607e-22,3.6433383728708146e-22,3.7800547584249006e-22,3.903216640342147e-22,4.2078782078822303e-22,4.754961514318516e-22,5.335850887074858e-22,5.987421456233234e-22,6.6946244077961955e-22,7.4500206573717395e-22,8.237763209958258e-22,9.044519337229636e-22,9.856187199607937e-22,1.0693593478528472e-21,1.2703785784471478e-21,1.544921117474473e-21,1.7740385158311333e-21,2.4766274349820877e-21
2.7603954937687834e-22,2.6485795253947944e-22,2.5365927890648304e-22,2.3993911285469163e-22,2.234355744517711e-22,2.0628736045171256e-22,1.8824800294282077e-22,1.6957694625291429e-22,1.5078736196620424e-22,1.3166359331661625e-22,1.1598324162737417e-22,1.0353386324290028e-22,9.127426865172938e-23,7.99354154968542e-23,6.952286812340649e-23,6.016213768282315e-23,5.1867347481160104e-23,4.459839191797201e-23,3.8198996681078774e-23,3.2740942811287384e-23,2.2590996073385556e-23,1.2110502688857483e-23,6.562490274954982e-24,4.280964722747688e-25
2.569653906605861e-22,2.367813798812212e-22,2.1741830954323983e-22,1.9791831663851683e-22,1.7847734859182549e-22,1.602148428667357e-22,1.4307007614844194e-22,1.2709184672303744e-22,1.1236342778771006e-22,9.86307387742378e-23,8.691750590892572e-23,7.690480341460869e-23,6.759494224558758e-23,5.912846507657814e-23,5.145356635976919e-23,4.459163062429725e-23,3.852405837279231e-23,3.3203754560063766e-23,2.8519651252678137e-23,2.4479101219445095e-23,1.689176199397729e-23,9.062494304275497e-24,4.873200097038164e-24,3.8098863464265147e-25
2.7890415945021696e-22,2.547497398288403e-22,2.327194878473975e-22,2.121818085941278e-22,1.9326934359202532e-22,1.7681529594560534e-22,1.6273002556390925e-22,1.509831649170077e-22,1.4155504770561911e-22,1.3411117373775065e-22,1.2962489499293426e-22,1.2770858080504735e-22,1.2702538173008688e-22,1.27565085090931e-22,1.2913543742185618e-22,1.3157070153903681e-22,1.3465405721569554e-22,1.3814189779985004e-22,1.418020534556475e-22,1.4535557460309246e-22,1.5209566899469975e-22,1.548414395119565e-22,1.504105973626359e-22,1.40843869752203e-22
3.436997908515539e-22,3.102490990400878e-22,2.7861461595139974e-22,2.482934376183698e-22,2.1945073971321367e-22,1.9287721811919869e-22,1.685079374193645e-22,1.4631146910679432e-22,1.2630269052415631e-22,1.0817591277894423e-22,9.285982009084856e-23,8.014964146718498e-23,6.89648195764772e-23,5.926131649617696e-23,5.081840332549421e-23,4.352421694784747e-23,3.7250832272119084e-23,3.186983636669699e-23,2.7212446816686684e-23,2.325318268085646e-23,1.5936769339125907e-23,8.499579997556063e-24,4.554641855376988e-24,2.7368095007975936e-25
5.034061536266918e-22,4.586624377051733e-22,4.1448021017179865e-22,3.706202978822993e-22,3.2784217316339364e-22,2.8776453305377174e-22,2.5059963675157435e-22,2.165422888948982e-22,1.8579101172075214e-22,1.5796016870160814e-22,1.34697256885776e-22,1.1570658268729778e-22,9.911643919027051e-23,8.484679134941748e-23,7.252162453587351e-23,6.194203318866953e-23,5.2892150482222697e-23,4.516500819667704e-23,3.85008719997277e-23,3.2859908872638096e-23,2.2484317742474322e-23,1.197589639042337e-23,6.423441844596999e-24,3.899963542622793e-25
8.776148421901558e-22,8.300682506350255e-22,7.755115582726619e-22,7.132549692915948e-22,6.459696052185625e-22,5.785352236909408e-22,5.123433519473676e-22,4.488464509377863e-22,3.8939526316304227e-22,3.339329759142229e-22,2.8681926739996874e-22,2.478328506077908e-22,2.1318830610021063e-22,1.8305108834256248e-22,1.5680585780452964e-22,1.3414727831617697e-22,1.1468590102604193e-22,9.802164718940643e-23,8.362011497400388e-23,7.141518868205786e-23,4.893888671809362e-23,2.6137360336001827e-23,1.4091654529415234e-23,1.2071089683718728e-24
1.6657442700470892e-21,1.7221572026749673e-21,1.7615042354547335e-21,1.766861872809898e-21,1.735702516207914e-21,1.6799781652634272e-21,1.5984572860376517e-21,1.4941592007307657e-21,1.3726209941736393e-21,1.235957132378604e-21,1.109332528775476e-21,9.954451486826752e-22,8.812042250602342e-22,7.733971864976154e-22,6.736216696293393e-22,5.835965173844197e-22,5.03763861010493e-22,4.338228728648894e-22,3.723734421390948e-22,3.1971248029429314e-22,2.2163073725613684e-22,1.2114609244090132e-22,6.800956702285222e-23,1.3126782666360342e-23
