2.7480257099228525e-28,2.4069541168481914e-28,2.1085841114278053e-28,1.8108763034943175e-28,1.5180259878601134e-28,1.2663944439761119e-28,1.0473383462166029e-28,8.584169320297712e-29,6.985276121856709e-29,5.581893802455655e-29,4.672764886980688e-29,4.154294066871299e-29,3.6725424780150777e-29,3.2642546149747815e-29,2.9033271614695697e-29,2.5842538222750783e-29,2.2985736325500017e-29,2.0414962912637266e-29,1.803763206790842e-29,1.601558180513787e-29,1.2095676467721322e-29,7.287147084953358e-30,4.597710293479159e-30,2.1477261380457058e-30
2.9620842929621163e-28,2.6079128307002367e-28,2.2907306909655973e-28,1.9741823814013952e-28,1.6652054197447754e-28,1.3966686985406531e-28,1.1615220683669301e-28,9.577545184863715e-29,7.842832894439075e-29,6.328886775528687e-29,5.268099014339048e-29,4.5542213691874865e-29,3.907269420547642e-29,3.3527552418556493e-29,2.870004490292613e-29,2.453481220612338e-29,2.0950619523021275e-29,1.7877795856731375e-29,1.521142187229184e-29,1.2987270685785654e-29,8.935840957973372e-30,4.783231821136501e-30,2.626033546289878e-30,1.9725363582792557e-31
3.4850328841534967e-28,3.185311256421096e-28,2.9173757025429027e-28,2.633313523799358e-28,2.335780246686666e-28,2.0635157306222813e-28,1.8083611331749718e-28,1.570116539656337e-28,1.3511429693896502e-28,1.1443912819298232e-28,9.891474005995396e-29,8.748428173158436e-29,7.641953554230208e-29,6.640804664425235e-29,5.736269089249542e-29,4.934805213909902e-29,4.2328926351561814e-29,3.6238789672327746e-29,3.0919396885559843e-29,2.642655540686641e-29,1.8155947446390362e-29,9.69388836425063e-30,5.260001732335019e-30,3.5558650205100954e-31
3.9925838077110136e-28,3.804039658417471e-28,3.6818904808507007e-28,3.562474231765741e-28,3.438470930760456e-28,3.3661054462506332e-28,3.3300227991120735e-28,3.3259480463140425e-28,3.3535228881569562e-28,3.379971045562857e-28,3.57291045145154e-28,3.9648659905865057e-28,4.365597193864998e-28,4.798978628363213e-28,5.24376554082522e-28,5.685517300637807e-28,6.1039389597379735e-28,6.4821515090905305e-28,6.8020536765680575e-28,7.077812875059332e-28,7.484625447148428e-28,7.2535855104758585e-28,6.678969451490134e-28,6.84006586901319e-28
3.767797256834909e-28,3.439348706857679e-28,3.152063479850419e-28,2.8530671231454835e-28,2.541847795372674e-28,2.258678650335264e-28,1.992818272288535e-28,1.7425360625796847e-28,1.509601300549494e-28,1.2847247676914731e-28,1.1189588768975017e-28,1.0014926343911593e-28,8.835239073355809e-29,7.745624749056401e-29,6.739749521591688e-29,5.83304895168252e-29,5.0274671283604536e-29,4.320497799515144e-29,3.696916964135033e-29,3.1682184967378487e-29,2.1891746253039115e-29,1.175072698909153e-29,6.417927229257148e-30,4.48099973790893e-31
3.527246045749346e-28,3.088385049587618e-28,2.699491982033187e-28,2.320895158539406e-28,1.9577605121198658e-28,1.6425216260426606e-28,1.366826629315905e-28,1.1278232034433429e-28,9.239857804903142e-29,7.460869047545275e-29,6.197519426336676e-29,5.331800641622532e-29,4.553618102079052e-29,3.889403574508264e-29,3.315060105071537e-29,2.822979130733485e-29,2.4026449095158804e-29,2.0447328456055706e-29,1.7362307461484396e-29,1.4795121982700288e-29,1.0139537426142796e-29,5.410851955451318e-30,2.9557918555914463e-30,2.1058941631494083e-31
3.6581125298835756e-28,3.156878764001382e-28,2.719304719108268e-28,2.3041372511418854e-28,1.915716409287234e-28,1.5849899998335279e-28,1.301562795100035e-28,1.060639304463132e-28,8.589279212948173e-29,6.859346933854815e-29,5.650127546440967e-29,4.835608629454559e-29,4.1117524823524844e-29,3.500001464390871e-29,2.9749440897007357e-29,2.527753320674191e-29,2.1475144199257992e-29,1.8249266553576646e-29,1.547627900994888e-29,1.317665334443855e-29,9.02118196015424e-30,4.8103592735936926e-30,2.631017154967559e-30,1.9003138175402885e-31
4.134385102186805e-28,3.5544965251217562e-28,3.050557873116003e-28,2.5747108877081624e-28,2.131602031336042e-28,1.7562746769288382e-28,1.4362755153650348e-28,1.1656498846351786e-28,9.402168764104557e-29,7.477466356623059e-29,6.142440064051201e-29,5.251301654036328e-29,4.460373971213956e-29,3.7934776394763985e-29,3.2219648106317465e-29,2.7358680208826013e-29,2.3229954998449637e-29,1.9730547339435435e-29,1.6724482341341916e-29,1.4235139967864848e-29,9.74322879283623e-30,5.194228669080665e-30,2.843486810126952e-30,2.0719926573467175e-31
4.992550052689528e-28,4.294278112141535e-28,3.6875698933081537e-28,3.1132953824178263e-28,2.5772348393920365e-28,2.123457340640385e-28,1.7365734473282837e-28,1.4093468553569872e-28,1.136764810549337e-28,9.0359946864251e-29,7.435852002860436e-29,6.389532523726563e-29,5.45640922761634e-29,4.668934995369158e-29,3.9910828529103454e-29,3.411135993784126e-29,2.9146753035443915e-29,2.490159304175787e-29,2.1217249358392103e-29,1.815050370480264e-29,1.2557622387401933e-29,6.764816984742845e-30,3.746879308776509e-30,3.4609241671331484e-31
6.391724775331082e-28,5.502557698954006e-28,4.725764795860848e-28,3.9870433591190903e-28,3.2960733094314783e-28,2.7108072778432686e-28,2.211969457259287e-28,1.7905339086691042e-28,1.4401000220645479e-28,1.1413256964266092e-28,9.357279365601078e-29,7.998901042090815e-29,6.791225482960982e-29,5.773656814255216e-29,4.901787125467019e-29,4.160521607117835e-29,3.531156332976553e-29,2.997969092298216e-29,2.5400896036499494e-29,2.161460542226827e-29,1.479176608435889e-29,7.884414651722776e-30,4.321273999145429e-30,3.1848326437821236e-31
8.791405454634964e-28,7.598608679070806e-28,6.545641585963764e-28,5.532577917529309e-28,4.577563683346753e-28,3.7660099293964646e-28,3.0725964406210857e-28,2.4859351753307596e-28,1.9978393205989679e-28,1.5815362699372307e-28,1.295886546380574e-28,1.107862888762792e-28,9.404822217503249e-29,7.994466167199655e-29,6.785967867698611e-29,5.758618002931129e-29,4.8864976581846856e-29,4.1478180561542584e-29,3.513585050845993e-29,2.9894320063097085e-29,2.0454812106109248e-29,1.0901175731789228e-29,5.976770522764386e-30,4.420005798162318e-31
1.3215299571346876e-27,1.1532083453662184e-27,1.0015090972353404e-27,8.517925785657577e-28,7.079861821185424e-28,5.84749146977236e-28,4.786513909646314e-28,3.8835009560511667e-28,3.128821675542647e-28,2.4813933685456333e-28,2.041225218386206e-28,1.7569291230405126e-28,1.501418909482553e-28,1.2850673956575249e-28,1.0981839192284774e-28,9.37886518738941e-29,8.004362736555801e-29,6.828327168671057e-29,5.808049555389068e-29,4.959768433588413e-29,3.416926189655392e-29,1.8301721248643907e-29,1.0083960573875547e-29,7.872466138936054e-31
2.2195844215009905e-27,1.9773482851400075e-27,1.747214457540997e-27,1.5052496425431907e-27,1.2621330014431079e-27,1.0488081756860677e-27,8.614993631341374e-28,6.997874126885194e-28,5.633660343975e-28,4.4562171408947465e-28,3.655443718092452e-28,3.1358919401651025e-28,2.667010378293693e-28,2.2698006575122056e-28,1.927853261659089e-28,1.6363380942292918e-28,1.388408363217688e-28,1.1782101290850588e-28,9.976015818208151e-29,8.485830873974529e-29,5.806133868968351e-29,3.0936237175609915e-29,1.6994826815810044e-29,1.282406995658092e-30
4.177523585308908e-27,3.926535009665554e-27,3.655484697257332e-27,3.301852151244844e-27,2.885421493691962e-27,2.489218339286597e-27,2.1118280775819114e-27,1.7619582643979243e-27,1.4488420649568345e-27,1.1626724775096005e-27,9.689285152086576e-28,8.463400343955285e-28,7.289111334494698e-28,6.261813227019409e-28,5.353296700406803e-28,4.563908445193074e-28,3.8832083710232296e-28,3.300657945162018e-28,2.7965912772375744e-28,2.3804576580641973e-28,1.6312457943793546e-28,8.695654779628449e-29,4.7968173226178506e-29,3.768518378586175e-30
7.376292107861437e-27,7.466180369276772e-27,7.498023625179836e-27,7.306271527013587e-27,6.88876586985889e-27,6.418885595600396e-27,5.886700998520569e-27,5.314682607919586e-27,4.734995114041874e-27,4.120274302346891e-27,3.750244467153018e-27,3.619253813111973e-27,3.4579015632552735e-27,3.311085937168135e-27,3.164022810967339e-27,3.0160807301064762e-27,2.8623675886663752e-27,2.701443213460068e-27,2.527535236956036e-27,2.3627537456949777e-27,1.977157797839501e-27,1.3559205921380442e-27,9.374973953287917e-28,5.58568535033061e-28
8.693210068734662e-27,9.277416038245535e-27,9.938168261057572e-27,1.0462596889854936e-26,1.0807137014243327e-26,1.119501449384508e-26,1.1583529036680043e-26,1.1972532776166393e-26,1.2378877867471615e-26,1.266947605688918e-26,1.3666271430492878e-26,1.55939538457246e-26,1.7576543014976102e-26,1.9768080119465395e-26,2.2106697924082025e-26,2.4567898223600524e-26,2.709544867078174e-26,2.964442617338531e-26,3.2159354576165335e-26,3.4741476850314883e-26,4.0829446122727354e-26,4.8519595617072203e-26,5.48433049909247e-26,7.976461772266291e-26
5.1926789908477176e-27,5.0709123086546375e-27,4.903161539686643e-27,4.609592766631996e-27,4.205945496299769e-27,3.787487319676049e-27,3.354429206111485e-27,2.9214542717399182e-27,2.506019426051752e-27,2.1010526209719746e-27,1.805919389901239e-27,1.6020508659018225e-27,1.4007360696374665e-27,1.2185913131755015e-27,1.0535242847989857e-27,9.0704092395986e-28,7.785694232539666e-28,6.668813013505217e-28,5.690760893670663e-28,4.868729442856297e-28,3.359493568504911e-28,1.8027712799107675e-28,9.886284746226297e-29,7.127731282134414e-30
2.7864777798594462e-27,2.5645333787697994e-27,2.3409123652190045e-27,2.083988197817231e-27,1.8058025598542225e-27,1.5496672335237587e-27,1.3133728175973502e-27,1.0995481501721463e-27,9.111026311373708e-28,7.406776133277692e-28,6.237708984261656e-28,5.502215292119132e-28,4.816961374876295e-28,4.227080903215927e-28,3.7070752037367783e-28,3.251972081844379e-28,2.8522568317359937e-28,2.5008819707146395e-28,2.185436064122346e-28,1.918951943771214e-28,1.4145445150431746e-28,8.343730036979153e-29,5.149601119562136e-29,2.218051144142241e-29
1.7200011809497208e-27,1.557721967557989e-27,1.4054819932085835e-27,1.2428938682316216e-27,1.0751731207908539e-27,9.2521021554195e-28,7.89743474626814e-28,6.686895034694279e-28,5.625580536570822e-28,4.665608645340867e-28,3.9990505821074747e-28,3.560026417915395e-28,3.1392781987760854e-28,2.7638458039517187e-28,2.423366706251221e-28,2.1180150887403468e-28,1.8452908415362657e-28,1.6030877575887895e-28,1.3858595570559252e-28,1.1990814280463402e-28,8.443553143824939e-29,4.617808467727507e-29,2.565077725555139e-29,3.204899287798308e-30
1.1892279136865984e-27,1.0820014818959605e-27,9.883478743046766e-28,8.930570710481475e-28,7.976681034173209e-28,7.172774805330338e-28,6.484728784776556e-28,5.902146103202647e-28,5.420696236662207e-28,4.9804098103592385e-28,4.826646480031343e-28,4.95818410144745e-28,5.086143390840358e-28,5.237957551336027e-28,5.380774916387625e-28,5.49623427297172e-28,5.563262575423673e-28,5.568556787368716e-28,5.498551767697487e-28,5.37772928947721e-28,4.86781023340504e-28,3.5830890364309067e-28,2.4718538218364467e-28,1.04600441436997e-28
